z,F_chapman,G_chapman,H_chapman,T_chapman,F_sutherland,G_sutherland,H_sutherland,T_sutherland,dF_suth_minus_chap,dG_suth_minus_chap,dH_suth_minus_chap,dT_suth_minus_chap
11.98,5.830167094671313e-05,-0.9999242072180162,-0.8850387346831768,1.0007875509967976,6.938691958613419e-05,-0.999909514002247,-0.836554490006915,1.0009185132004574,1.1085248639421057e-05,1.469321576919036e-05,0.04848424467626189,0.00013096220365982347
11.99,5.778872705540969e-05,-0.9999248741167008,-0.8850354781429659,1.0007825558174661,6.870414541025975e-05,-0.9999104045492002,-0.8365506349682995,1.0009122707307498,1.0915418354850057e-05,1.4469567500619007e-05,0.04848484317466639,0.00012971491328372942
12.0,5.7280305415020016e-05,-0.9999255351346635,-0.885032239423529,1.0007775923771587,6.802137123438532e-05,-0.9999112950961534,-0.8365467799296841,1.0009060282610425,1.0741065819365303e-05,1.424003851013822e-05,0.04848545949384497,0.0001284358838837818
12.01,5.677634034493563e-05,-0.9999261903573359,-0.885029018335428,1.0007726602931641,6.753394605234641e-05,-0.9999119307923108,-0.8365436534555243,1.0009011252324518,1.0757605707410781e-05,1.425956502509873e-05,0.048485364879903736,0.00012846493928764247
12.02,5.627682119193577e-05,-0.9999268397985908,-0.8850258149063122,1.0007677595692557,6.704652087030752e-05,-0.9999125664884682,-0.8365405269813646,1.000896222203861,1.076969967837175e-05,1.4273310122603355e-05,0.04848528792494755,0.00012846263460541962
12.030000000000001,5.578167804250771e-05,-0.9999274835493627,-0.885022628928718,1.0007628897915057,6.655909568826853e-05,-0.9999132021846255,-0.8365374005072048,1.0008913191752702,1.0777417645760818e-05,1.4281364737134261e-05,0.04848522842151315,0.00012842938376445012
12.040000000000001,5.52909056326331e-05,-0.9999281216165165,-0.885019460449978,1.0007580509997593,6.607167050622962e-05,-0.9999138378807829,-0.8365342740330451,1.0008864161466795,1.0780764873596522e-05,1.4283735733533476e-05,0.04848518641693289,0.00012836514692016188
12.05,5.480443012557091e-05,-0.9999287540960864,-0.885016309240604,1.0007532427451442,6.558424532419072e-05,-0.9999144735769403,-0.8365311475588854,1.0008815131180888,1.077981519861981e-05,1.428051914609263e-05,0.04848516168171868,0.00012827037294460553
12.06,5.43222515242375e-05,-0.9999293809880875,-0.8850131753662199,1.0007484651016894,6.509682014215183e-05,-0.9999151092730977,-0.8365280210847257,1.000876610089498,1.0774568617914326e-05,1.4271714989799733e-05,0.04848515428149425,0.00012814498780855388
12.07,5.384429205386446e-05,-0.999930002393674,-0.8850100585770556,1.0007437175875102,6.460939496011292e-05,-0.9999157449692551,-0.8365248946105659,1.0008717070609072,1.076510290624846e-05,1.425742441896194e-05,0.04848516396648972,0.0001279894733969833
12.08,5.337055694889656e-05,-0.9999306183060573,-0.8850069589603722,1.0007390003145118,6.412196977807403e-05,-0.9999163806654124,-0.8365217681364061,1.0008668040323165,1.0751412829177465e-05,1.423764064489852e-05,0.04848519082396607,0.00012780371780474198
12.09,5.2900964646336814e-05,-0.9999312288313165,-0.8850038762532425,1.000734312776239,6.363454459603512e-05,-0.9999170163615698,-0.8365186416622464,1.0008619010037259,1.0733579949698305e-05,1.4212469746643919e-05,0.048485234590996074,0.00012758822748693
12.1,5.243552525450341e-05,-0.9999318339563242,-0.8850008105624568,1.0007296551191707,6.314711941399621e-05,-0.9999176520577272,-0.8365155151880866,1.0008569979751352,1.0711594159492805e-05,1.4181898597032117e-05,0.048485295374370185,0.00012734285596449624
12.11,5.197415388364082e-05,-0.9999324337914846,-0.8849977616053513,1.0007250268060224,6.265969423195732e-05,-0.9999182877538847,-0.836512388713927,1.0008520949465443,1.0685540348316496e-05,1.4146037599860328e-05,0.048485372891424294,0.00012706814052187987
12.120000000000001,5.1516865060656455e-05,-0.9999330283179241,-0.8849947295054283,1.0007204280134967,6.217226904991833e-05,-0.9999189234500421,-0.8365092622397672,1.0008471919179536,1.0655403989261876e-05,1.4104867882003269e-05,0.048485467265661164,0.00012676390445687247
12.13,5.1063570828053414e-05,-0.9999336176500341,-0.8849917139607917,1.000715858174714,6.168484386787942e-05,-0.9999195591461995,-0.8365061357656075,1.0008422888893629,1.0621273039826011e-05,1.4058503834624148e-05,0.048485578195184176,0.00012643071464890632
12.14,5.061429004710307e-05,-0.9999342017633049,-0.8849887151119031,1.0007113174966606,6.119741868584052e-05,-0.9999201948423568,-0.8365030092914477,1.000837385860772,1.058312863873745e-05,1.4006920948106405e-05,0.048485705820455416,0.00012606836411133138
12.15,5.016893165675077e-05,-0.9999347807761625,-0.8849857326444812,1.000706805390515,6.0709993503801625e-05,-0.9999208305385142,-0.8364998828172879,1.0008324828321813,1.0541061847050857e-05,1.3950237648274744e-05,0.048485849827193284,0.00012567744166624983
12.16,4.972751883020281e-05,-0.9999353546584895,-0.8849827667194616,1.000702322097464,6.022256832176272e-05,-0.9999214662346716,-0.8364967563431283,1.0008275798035906,1.0495049491559905e-05,1.388842381788713e-05,0.04848601037633338,0.00012525770612659137
12.17,4.928995753808678e-05,-0.9999359235325705,-0.8849798170064634,1.0006978670028885,5.973514313972382e-05,-0.999922101930829,-0.8364936298689685,1.000822676775,1.0445185601637038e-05,1.3821601741570433e-05,0.048486187137494974,0.00012480977211137834
12.18,4.885627493922725e-05,-0.9999364873631049,-0.8849768836809309,1.000693440374594,5.924771795768492e-05,-0.9999227376269864,-0.8364905033948088,1.0008177737464092,1.0391443018457669e-05,1.3749736118562339e-05,0.048486380286122066,0.00012433337181527726
12.19,4.8426374451214786e-05,-0.9999370462756961,-0.8849739663952224,1.0006890415719167,5.876029277564601e-05,-0.9999233733231437,-0.836487376920649,1.0008128707178183,1.0333918324431226e-05,1.3672952552390427e-05,0.048486589474573405,0.00012382914590158833
12.200000000000001,4.800028681636566e-05,-0.9999376002303836,-0.884971065339193,1.0006846708881385,5.8272867593607024e-05,-0.9999240090193011,-0.8364842504464892,1.0008079676892276,1.0272580777241362e-05,1.3591211082464305e-05,0.04848681489270379,0.00012329680108913443
12.21,4.7577913113958836e-05,-0.9999381493558096,-0.8849681801509327,1.0006803276604836,5.7785442411568124e-05,-0.9999246447154585,-0.8364811239723295,1.000803064660637,1.0207529297609288e-05,1.3504640351102992e-05,0.04848705617860316,0.0001227370001533057
12.22,4.715928761767538e-05,-0.9999386936074219,-0.8849653110399253,1.0006760122134777,5.7298017229529224e-05,-0.9999252804116159,-0.8364779974981698,1.000798161632046,1.0138729611853847e-05,1.3413195806055711e-05,0.048487313541755506,0.00012214941856836248
12.23,4.6744309015931006e-05,-0.9999392331169704,-0.8849624576327921,1.0006717238652638,5.6810592047490324e-05,-0.9999259161077733,-0.8364748710240101,1.0007932586034554,1.0066283031559318e-05,1.3317009197155727e-05,0.04848758660878205,0.00012153473819154215
12.24,4.633301510158961e-05,-0.9999397678353261,-0.8849596201520972,1.0006674629641743,5.6323166865451425e-05,-0.9999265518039306,-0.8364717445498503,1.0007883555748647,9.990151763861817e-06,1.3216031395479888e-05,0.04848787560224688,0.00012089261069037072
12.25,4.5925302294983463e-05,-0.9999402978971872,-0.8849567982094168,1.0006632288055426,5.583574168341252e-05,-0.999927187500088,-0.8364686180756906,1.000783452546274,9.910439388429055e-06,1.3110397099169724e-05,0.04848818013372613,0.00012022374073139552
12.26,4.552121161012997e-05,-0.9999408232492362,-0.8849539920396685,1.0006590217599216,5.534831650137362e-05,-0.9999278231962454,-0.8364654916015308,1.0007785495176833,9.827104891243646e-06,1.3000052990763677e-05,0.04848850043813768,0.00011952775776169489
12.27,4.512063757270795e-05,-0.9999413440286333,-0.8849512012398341,1.000654841101301,5.486089131933472e-05,-0.9999284588924028,-0.836462365127371,1.0007736464890924,9.74025374662677e-06,1.288513623054488e-05,0.04848883611246302,0.0001188053877914097
12.280000000000001,4.472362406347457e-05,-0.9999418601783338,-0.8849484260608139,1.00065068722565,5.437346613729573e-05,-0.9999290945885602,-0.8364592386532114,1.0007687434605017,9.649842073821163e-06,1.2765589773588992e-05,0.04848918740760255,0.00011805623485172667
12.290000000000001,4.433006388953585e-05,-0.9999423718377308,-0.8849456660910864,1.0006465593929534,5.3886040955256824e-05,-0.9999297302847175,-0.8364561121790516,1.000763840431911,9.555977065720973e-06,1.2641553013281737e-05,0.0484895539120348,0.00011728103895758402
12.3,4.394000377316473e-05,-0.9999428789460848,-0.8849429215956601,1.000642458022411,5.3398615773217924e-05,-0.999930365980875,-0.8364529857048919,1.0007589374033201,9.458612000053191e-06,1.2512965209765525e-05,0.04848993589076822,0.00011647938090919574
12.31,4.355333473726739e-05,-0.9999433816451081,-0.8849401921495706,1.0006383823542495,5.2911190591179024e-05,-0.9999310016770324,-0.8364498592307321,1.0007540343747294,9.357855853911632e-06,1.237996807568198e-05,0.04849033291883853,0.00011565202047991718
12.32,4.317010634142126e-05,-0.9999438798703715,-0.8849374780284922,1.0006343328269962,5.242376540914012e-05,-0.9999316373731898,-0.8364467327565724,1.0007491313461387,9.253659067718858e-06,1.2242497181680356e-05,0.048490745271919766,0.0001147985191425338
12.33,4.279020793641904e-05,-0.9999443737657601,-0.8849347787945738,1.0006303086620358,5.1936340227101224e-05,-0.9999322730693472,-0.8364436062824127,1.000744228317548,9.146132290682183e-06,1.2100696412886691e-05,0.048491172512161174,0.00011391965551221794
12.34,4.241369164668849e-05,-0.9999448632635101,-0.8849320947348173,1.0006263103172728,5.144891504506232e-05,-0.9999329087655046,-0.8364404798082529,1.0007393252889574,9.035223398373826e-06,1.1954498005506409e-05,0.0484916149265644,0.00011301497168458852
12.35,4.2040445486418456e-05,-0.9999453485092431,-0.884929425403382,1.0006223370016458,5.096148986302342e-05,-0.9999335444616619,-0.8364373533340932,1.0007344222603665,8.921044376604962e-06,1.1804047581165378e-05,0.04849207206928885,0.00011208525872064001
12.36,4.167052383327569e-05,-0.9999458294322653,-0.8849267711028136,1.0006183891964067,5.047406468098452e-05,-0.9999341801578193,-0.8364342268599334,1.0007295192317758,8.803540847708826e-06,1.1649274445968416e-05,0.04849254424288019,0.00011113003536911137
12.370000000000001,4.130381350727992e-05,-0.9999463061797503,-0.8849241313760559,1.0006144660947647,4.998663949894553e-05,-0.9999348158539767,-0.8364311003857737,1.000724616203185,8.682825991665611e-06,1.1490325773633181e-05,0.04849303099028213,0.00011015010842041484
12.38,4.094037113648302e-05,-0.9999467786780782,-0.8849215065353299,1.0006105681946746,4.9499214316906624e-05,-0.9999354515501341,-0.8364279739116139,1.0007197131745942,8.558843180423602e-06,1.1327127944160686e-05,0.04849353262371592,0.00010914497991953986
12.39,4.0580082271161584e-05,-0.9999472470760724,-0.8849188961120669,1.0006066946730885,4.9011789134867724e-05,-0.9999360872462915,-0.8364248474374543,1.0007148101460035,8.43170686370614e-06,1.1159829780948982e-05,0.0484940486746126,0.00010811547291500467
12.4,4.0223005791623214e-05,-0.999947711297184,-0.8849163004273682,1.0006028460437695,4.8524363952828824e-05,-0.9999367229424488,-0.8364217209632945,1.0007099071174128,8.30135816120561e-06,1.098835473511972e-05,0.04849457946407376,0.00010706107364333306
12.41,3.98690260812718e-05,-0.9999481714917531,-0.884913719003673,1.000599021470524,4.8176436594617556e-05,-0.9999371766782255,-0.8364191951575217,1.0007060564667807,8.307410513345756e-06,1.099481352762055e-05,0.04849452384615127,0.00010703499625663859
12.42,3.951820402337816e-05,-0.9999486275806263,-0.8849111521761364,1.0005952214881353,4.782850923640628e-05,-0.9999376304140021,-0.836416669351749,1.0007022058161483,8.310305213028123e-06,1.0997166624227006e-05,0.0484944828243874,0.00010698432801303781
12.43,3.9170423135625164e-05,-0.999949079715268,-0.8849085994600671,1.0005914452501419,4.7480581878195014e-05,-0.9999380841497787,-0.8364141435459763,1.0006983551655162,8.31015874256985e-06,1.0995565489335668e-05,0.04849445591409074,0.00010690991537432026
12.44,3.8825746031003834e-05,-0.9999495278142764,-0.8849060611998006,1.0005876933061362,4.713265451998374e-05,-0.9999385378855553,-0.8364116177402036,1.0006945045148838,8.306908488979905e-06,1.0989928721061304e-05,0.04849444345959708,0.00010681120874767025
12.450000000000001,3.84840554746903e-05,-0.9999499720300931,-0.8849035369000365,1.0005839647957433,4.678472716177241e-05,-0.9999389916213319,-0.8364090919344308,1.0006906538642517,8.300671687082113e-06,1.0980408761129823e-05,0.04849444496560573,0.00010668906850841431
12.46,3.814541582497567e-05,-0.9999504122790467,-0.8849010269130583,1.0005802602820115,4.6436799803561136e-05,-0.9999394453571085,-0.836406566128658,1.0006868032136196,8.291383978585465e-06,1.0966921938138086e-05,0.04849446078440023,0.00010654293160805572
12.47,3.780970901166666e-05,-0.9999508487146641,-0.884898530734127,1.0005765788917653,4.608887244534987e-05,-0.999939899092885,-0.8364040403228854,1.0006829525629872,8.279163433683206e-06,1.0949621779055008e-05,0.04849449041124165,0.00010637367122190433
12.48,3.7477001144744754e-05,-0.9999512812509964,-0.8848960487258917,1.0005729212042578,4.574094508713859e-05,-0.9999403528286617,-0.8364015145171126,1.000679101912355,8.263943942393839e-06,1.0928422334743892e-05,0.04849453420877903,0.00010618070809731428
12.49,3.714717341353659e-05,-0.9999517100425324,-0.8848935803796005,1.0005692863398907,4.5393017728927325e-05,-0.9999408065644383,-0.8363989887113399,1.0006752512617227,8.245844315390734e-06,1.0903478094070884e-05,0.048494591668260645,0.00010596492183201356
12.5,3.6820293451429006e-05,-0.9999521350013424,-0.884891126067616,1.0005656748927996,4.504509037071605e-05,-0.9999412603002149,-0.8363964629055671,1.0006714006110906,8.224796919287045e-06,1.0874701127483455e-05,0.04849466316204887,0.00010572571829103872
12.51,3.6496241977290335e-05,-0.9999525562825258,-0.8848886852719287,1.0005620859717241,4.469716301250478e-05,-0.9999417140359915,-0.8363939370997944,1.0006675499604585,8.200921035214448e-06,1.0842246534248368e-05,0.04849474817213428,0.00010546398873434448
12.52,3.61750879090417e-05,-0.9999529737964831,-0.8848862583720477,1.0005585201821685,4.4349235654293515e-05,-0.9999421677717681,-0.8363914112940217,1.0006636993098261,8.174147745251817e-06,1.0806024714926643e-05,0.04849484707802598,0.0001051791276576175
12.530000000000001,3.5856711583005536e-05,-0.9999533876988097,-0.884883844841098,1.0005549766218786,4.400130829608218e-05,-0.9999426215075448,-0.836388885488249,1.000659848659194,8.144596713076644e-06,1.0766191264943714e-05,0.04849495935284909,0.00010487203731535111
12.540000000000001,3.554118323223468e-05,-0.9999537978981967,-0.8848814450657012,1.0005514559077668,4.365338093787091e-05,-0.9999430752433214,-0.8363863596824762,1.0006559980085616,8.112197705636231e-06,1.0722654875339188e-05,0.048495085383225,0.0001045421007948022
12.55,3.5228382722601585e-05,-0.9999542045508502,-0.8848790585150431,1.0005479571319307,4.330545357965964e-05,-0.999943528979098,-0.8363838338767035,1.0006521473579295,8.077070857058052e-06,1.0675571752161161e-05,0.04849522463833966,0.00010419022599883476
12.56,3.4918381611919304e-05,-0.9999546075637386,-0.884876685586286,1.0005444809265909,4.295752622144837e-05,-0.9999439827148746,-0.8363813080709308,1.0006482967072974,8.039144609529065e-06,1.0624848863938219e-05,0.048495377515355154,0.00010381578070650654
12.57,3.461105938354117e-05,-0.9999550070935646,-0.8848743257420336,1.0005410263754335,4.2609598863237095e-05,-0.9999444364506512,-0.836378782265158,1.000644446056665,7.998539479695922e-06,1.0570642913321215e-05,0.04849554347687557,0.00010341968123150913
12.58,3.4306488710839334e-05,-0.9999554030458461,-0.8848719793853138,1.000537594120166,4.226167150502583e-05,-0.9999448901864278,-0.8363762564593853,1.000640595406033,7.955182794186493e-06,1.0512859418221332e-05,0.04849572292592852,0.00010300128586693269
12.59,3.4004548936478374e-05,-0.999955795577468,-0.8848696459709581,1.0005341832353354,4.191374414681455e-05,-0.9999453439222045,-0.8363737306536125,1.0006367447554005,7.909195210336179e-06,1.0451655263588044e-05,0.04849591531734554,0.00010256152006515862
12.6,3.370531364128296e-05,-0.9999561845927688,-0.8848673259077099,1.0005307943714339,4.1565816788603285e-05,-0.999945797657981,-0.8363712048478399,1.0006328941047684,7.860503147320326e-06,1.0386934787831592e-05,0.04849612105987,0.00010209973333452638
